,X,Y,tdx12_Pantanal,tdx30_Pantanal,srtm30_Pantanal,srtm30_wgs84_Pantanal,aster30_Pantanal,aster30_wgs84_Pantanal,aw3d30_Pantanal,aw3d30_wgs84_Pantanal
4826,113.96590923,-56.91913395,-18.50708096,-18.50708214,-18.50708214,-18.50708214,-18.50708214,-18.50708214,-18.50708018,-18.50708018
4827,125.46067952,-56.54791933,-18.39408225,-18.3940646,-18.3940646,-18.3940646,-18.3940646,-18.3940646,-18.39409402,-18.39409402
4828,125.20369774,-56.96164384,-18.56142565,-18.56143589,-18.56143589,-18.56143589,-18.56143589,-18.56143589,-18.56141882,-18.56141882
4829,122.65790468,-56.48462474,-18.6255138,-18.62553472,-18.62553472,-18.62553472,-18.62553472,-18.62553472,-18.62549986,-18.62549986
4830,109.61837312,-56.97734676,-18.77107963,-18.77112481,-18.77112481,-18.77112481,-18.77112481,-18.77112481,-18.77104951,-18.77104951
4831,119.74048202,-56.73096935,-18.2010719,-18.20102209,-18.20102209,-18.20102209,-18.20102209,-18.20102209,-18.20110511,-18.20110511
4832,134.47935538,-56.11565363,-18.76940885,-18.76945375,-18.76945375,-18.76945375,-18.76945375,-18.76945375,-18.76937892,-18.76937892
4833,124.85190975,-56.51501202,-18.14426062,-18.14420133,-18.14420133,-18.14420133,-18.14420133,-18.14420133,-18.14430014,-18.14430014
4834,114.64120077,-56.89370399,-18.37725298,-18.37723253,-18.37723253,-18.37723253,-18.37723253,-18.37723253,-18.37726662,-18.37726662
4835,126.341177,-56.46565464,-18.49122494,-18.49122348,-18.49122348,-18.49122348,-18.49122348,-18.49122348,-18.49122592,-18.49122592
4836,126.06217871,-56.21042172,-18.892213,-18.89227836,-18.89227836,-18.89227836,-18.89227836,-18.89227836,-18.89216943,-18.89216943
4837,125.81128765,-56.19962247,-18.76715825,-18.76720277,-18.76720277,-18.76720277,-18.76720277,-18.76720277,-18.76712857,-18.76712857
4838,117.14625993,-56.51079105,-18.84971714,-18.84977542,-18.84977542,-18.84977542,-18.84977542,-18.84977542,-18.84967829,-18.84967829
4839,114.88223749,-56.85464018,-18.5788887,-18.57890185,-18.57890185,-18.57890185,-18.57890185,-18.57890185,-18.57887994,-18.57887994
4840,113.04144385,-56.80056018,-18.77220752,-18.77225288,-18.77225288,-18.77225288,-18.77225288,-18.77225288,-18.77217728,-18.77217728
4841,113.14493969,-56.83449083,-18.7660686,-18.76611294,-18.76611294,-18.76611294,-18.76611294,-18.76611294,-18.76603904,-18.76603904
4842,135.15283055,-56.11779241,-18.57458695,-18.57459938,-18.57459938,-18.57459938,-18.57459938,-18.57459938,-18.57457866,-18.57457866
4843,130.18105487,-56.20166035,-18.98849857,-18.98857998,-18.98857998,-18.98857998,-18.98857998,-18.98857998,-18.9884443,-18.9884443
4844,115.89680164,-56.87217375,-18.03379736,-18.03371967,-18.03371967,-18.03371967,-18.03371967,-18.03371967,-18.03384916,-18.03384916
4845,118.89829816,-56.7787461,-18.19614378,-18.19609315,-18.19609315,-18.19609315,-18.19609315,-18.19609315,-18.19617754,-18.19617754
4846,135.40992079,-56.10820644,-18.74590622,-18.7459472,-18.7459472,-18.7459472,-18.7459472,-18.7459472,-18.7458789,-18.7458789
4847,130.03764258,-56.4948973,-18.82021909,-18.82027245,-18.82027245,-18.82027245,-18.82027245,-18.82027245,-18.82018351,-18.82018351
4848,145.21589352,-56.10788006,-18.09369868,-18.09363097,-18.09363097,-18.09363097,-18.09363097,-18.09363097,-18.09374382,-18.09374382
4849,140.4361708,-56.27646571,-18.39041077,-18.3903925,-18.3903925,-18.3903925,-18.3903925,-18.3903925,-18.39042294,-18.39042294
4850,128.07841324,-56.41262767,-18.45693888,-18.45693171,-18.45693171,-18.45693171,-18.45693171,-18.45693171,-18.45694367,-18.45694367
4851,128.20696943,-56.38344648,-18.58594004,-18.58595436,-18.58595436,-18.58595436,-18.58595436,-18.58595436,-18.58593049,-18.58593049
4852,134.56411364,-56.24421083,-18.52679108,-18.52679555,-18.52679555,-18.52679555,-18.52679555,-18.52679555,-18.52678811,-18.52678811
4853,133.27539802,-56.33952482,-18.18257704,-18.18252414,-18.18252414,-18.18252414,-18.18252414,-18.18252414,-18.1826123,-18.1826123
4854,127.52731415,-56.47239293,-18.06125179,-18.06117868,-18.06117868,-18.06117868,-18.06117868,-18.06117868,-18.06130054,-18.06130054
4855,137.41601637,-56.20108983,-18.01441526,-18.01433434,-18.01433434,-18.01433434,-18.01433434,-18.01433434,-18.01446921,-18.01446921
4856,124.32904192,-56.6427526,-18.15179343,-18.1517354,-18.1517354,-18.1517354,-18.1517354,-18.1517354,-18.15183212,-18.15183212
4857,121.71629983,-56.54187475,-18.54180309,-18.54181006,-18.54181006,-18.54181006,-18.54181006,-18.54181006,-18.54179845,-18.54179845
4858,118.00815094,-56.53104564,-18.72591094,-18.72594859,-18.72594859,-18.72594859,-18.72594859,-18.72594859,-18.72588584,-18.72588584
4859,110.61565224,-56.97447525,-18.77461357,-18.77465934,-18.77465934,-18.77465934,-18.77465934,-18.77465934,-18.77458307,-18.77458307
4860,137.80303473,-56.25109233,-18.11349276,-18.11342835,-18.11342835,-18.11342835,-18.11342835,-18.11342835,-18.1135357,-18.1135357
4861,107.70560561,-56.93460571,-18.90615365,-18.90622133,-18.90622133,-18.90622133,-18.90622133,-18.90622133,-18.90610852,-18.90610852
4862,124.33351038,-56.7079393,-18.03882008,-18.03874322,-18.03874322,-18.03874322,-18.03874322,-18.03874322,-18.03887131,-18.03887131
4863,120.96061847,-56.56691555,-18.62558683,-18.62560776,-18.62560776,-18.62560776,-18.62560776,-18.62560776,-18.62557288,-18.62557288
4864,117.29733417,-56.82588003,-18.31736725,-18.31733681,-18.31733681,-18.31733681,-18.31733681,-18.31733681,-18.31738754,-18.31738754
4865,109.99852364,-56.70640553,-18.93912814,-18.93920132,-18.93920132,-18.93920132,-18.93920132,-18.93920132,-18.93907935,-18.93907935
4866,116.73954793,-56.8898838,-18.43666284,-18.43665228,-18.43665228,-18.43665228,-18.43665228,-18.43665228,-18.43666987,-18.43666987
4867,108.25805198,-56.80378729,-18.89463018,-18.89469594,-18.89469594,-18.89469594,-18.89469594,-18.89469594,-18.89458634,-18.89458634
4868,138.33693269,-56.17205381,-18.03016852,-18.03009022,-18.03009022,-18.03009022,-18.03009022,-18.03009022,-18.03022071,-18.03022071
4869,132.45235377,-56.13971928,-18.69679012,-18.69682291,-18.69682291,-18.69682291,-18.69682291,-18.69682291,-18.69676826,-18.69676826
4870,133.24606879,-56.12492015,-18.61173029,-18.61174891,-18.61174891,-18.61174891,-18.61174891,-18.61174891,-18.61171788,-18.61171788
4871,132.9625038,-56.42221802,-18.37681486,-18.37679433,-18.37679433,-18.37679433,-18.37679433,-18.37679433,-18.37682854,-18.37682854
4872,115.94201078,-56.87281153,-18.57803919,-18.5780522,-18.5780522,-18.5780522,-18.5780522,-18.5780522,-18.57803052,-18.57803052
4873,145.82906423,-56.10002232,-18.43402395,-18.43401295,-18.43401295,-18.43401295,-18.43401295,-18.43401295,-18.43403128,-18.43403128
4874,125.69855022,-56.35384812,-18.93752363,-18.93759655,-18.93759655,-18.93759655,-18.93759655,-18.93759655,-18.93747503,-18.93747503
4875,125.90729477,-56.22956284,-18.75378622,-18.75382852,-18.75382852,-18.75382852,-18.75382852,-18.75382852,-18.75375803,-18.75375803
4876,115.51993619,-56.55695416,-18.9724853,-18.97256404,-18.97256404,-18.97256404,-18.97256404,-18.97256404,-18.97243281,-18.97243281
4877,136.76541046,-56.04199087,-18.52730692,-18.52731147,-18.52731147,-18.52731147,-18.52731147,-18.52731147,-18.52730389,-18.52730389
4878,120.80231743,-56.88115978,-18.48629272,-18.48629044,-18.48629044,-18.48629044,-18.48629044,-18.48629044,-18.48629425,-18.48629425
4879,125.14943087,-56.85712871,-18.18642212,-18.18636986,-18.18636986,-18.18636986,-18.18636986,-18.18636986,-18.18645696,-18.18645696
4880,115.84915392,-56.79583786,-18.6710785,-18.67110701,-18.67110701,-18.67110701,-18.67110701,-18.67110701,-18.6710595,-18.6710595
4881,111.67746394,-56.91671879,-18.92386476,-18.9239354,-18.9239354,-18.9239354,-18.9239354,-18.9239354,-18.92381767,-18.92381767
4882,125.00695981,-56.61305832,-18.55904786,-18.5590577,-18.5590577,-18.5590577,-18.5590577,-18.5590577,-18.5590413,-18.5590413
4883,118.8476277,-56.79461961,-18.14282516,-18.14276564,-18.14276564,-18.14276564,-18.14276564,-18.14276564,-18.14286484,-18.14286484
4884,118.37537672,-56.72280161,-18.54803924,-18.54804725,-18.54804725,-18.54804725,-18.54804725,-18.54804725,-18.5480339,-18.5480339
4885,127.14462804,-56.56008585,-18.20883642,-18.20878789,-18.20878789,-18.20878789,-18.20878789,-18.20878789,-18.20886876,-18.20886876
4886,127.38236216,-56.40614754,-18.63537582,-18.63539838,-18.63539838,-18.63539838,-18.63539838,-18.63539838,-18.63536078,-18.63536078
4887,112.83337317,-56.99563785,-18.30045232,-18.30041906,-18.30041906,-18.30041906,-18.30041906,-18.30041906,-18.30047449,-18.30047449
4888,143.81369466,-56.01440376,-18.61900053,-18.61902036,-18.61902036,-18.61902036,-18.61902036,-18.61902036,-18.61898731,-18.61898731
4889,142.93353891,-56.07241017,-18.01952242,-18.01944235,-18.01944235,-18.01944235,-18.01944235,-18.01944235,-18.0195758,-18.0195758
4890,119.50630273,-56.74042286,-18.5861998,-18.58621416,-18.58621416,-18.58621416,-18.58621416,-18.58621416,-18.58619022,-18.58619022
4891,120.35525665,-56.68595066,-18.08797853,-18.08790987,-18.08790987,-18.08790987,-18.08790987,-18.08790987,-18.08802431,-18.08802431
4892,116.09678942,-56.91530061,-18.05953239,-18.05945899,-18.05945899,-18.05945899,-18.05945899,-18.05945899,-18.05958133,-18.05958133
4893,133.3885511,-56.3489658,-18.22217471,-18.22212841,-18.22212841,-18.22212841,-18.22212841,-18.22212841,-18.22220558,-18.22220558
4894,120.96047808,-56.70300968,-18.364525,-18.36450243,-18.36450243,-18.36450243,-18.36450243,-18.36450243,-18.36454005,-18.36454005
4895,138.13177549,-56.18665434,-18.41391463,-18.41390028,-18.41390028,-18.41390028,-18.41390028,-18.41390028,-18.41392419,-18.41392419
4896,141.11537282,-56.08670263,-18.08397734,-18.08390801,-18.08390801,-18.08390801,-18.08390801,-18.08390801,-18.08402356,-18.08402356
4897,116.19675932,-56.5720426,-18.7479364,-18.74797772,-18.74797772,-18.74797772,-18.74797772,-18.74797772,-18.74790885,-18.74790885
4898,139.93588483,-56.02768987,-18.65885152,-18.65887799,-18.65887799,-18.65887799,-18.65887799,-18.65887799,-18.65883387,-18.65883387
4899,121.33021255,-56.60825697,-18.21445933,-18.21441174,-18.21441174,-18.21441174,-18.21441174,-18.21441174,-18.21449105,-18.21449105
4900,130.27496248,-56.63099466,-18.14552875,-18.14546968,-18.14546968,-18.14546968,-18.14546968,-18.14546968,-18.14556813,-18.14556813
4901,112.84990791,-56.95707175,-18.37651224,-18.37649166,-18.37649166,-18.37649166,-18.37649166,-18.37649166,-18.37652596,-18.37652596
4902,117.01109368,-56.74701318,-18.31049136,-18.31045978,-18.31045978,-18.31045978,-18.31045978,-18.31045978,-18.31051242,-18.31051242
4903,125.46007444,-56.3753416,-18.74606324,-18.74610425,-18.74610425,-18.74610425,-18.74610425,-18.74610425,-18.7460359,-18.7460359
4904,133.59995449,-56.22062643,-18.59757442,-18.59759068,-18.59759068,-18.59759068,-18.59759068,-18.59759068,-18.59756358,-18.59756358
4905,114.86694028,-56.98391176,-18.33852937,-18.33850247,-18.33850247,-18.33850247,-18.33850247,-18.33850247,-18.33854731,-18.33854731
4906,139.84185838,-56.18046589,-18.27252122,-18.27248331,-18.27248331,-18.27248331,-18.27248331,-18.27248331,-18.27254649,-18.27254649
4907,137.17082354,-56.3230313,-18.1615176,-18.1614612,-18.1614612,-18.1614612,-18.1614612,-18.1614612,-18.16155521,-18.16155521
4908,121.62434792,-56.72546276,-18.15242055,-18.15236263,-18.15236263,-18.15236263,-18.15236263,-18.15236263,-18.15245916,-18.15245916
4909,135.21569748,-56.4125398,-18.53053002,-18.53053511,-18.53053511,-18.53053511,-18.53053511,-18.53053511,-18.53052663,-18.53052663
4910,134.37191288,-56.28989694,-18.32948097,-18.32945255,-18.32945255,-18.32945255,-18.32945255,-18.32945255,-18.32949992,-18.32949992
4911,112.17323048,-56.85599274,-18.74100336,-18.74104353,-18.74104353,-18.74104353,-18.74104353,-18.74104353,-18.74097659,-18.74097659
4912,119.83176269,-56.58650095,-18.51664521,-18.51664798,-18.51664798,-18.51664798,-18.51664798,-18.51664798,-18.51664336,-18.51664336
4913,127.10775393,-56.54984665,-18.20901754,-18.20896905,-18.20896905,-18.20896905,-18.20896905,-18.20896905,-18.20904987,-18.20904987
4914,128.07921001,-56.40268945,-18.47748168,-18.47747793,-18.47747793,-18.47747793,-18.47747793,-18.47747793,-18.47748419,-18.47748419
4915,118.97112742,-56.59010109,-18.58496993,-18.58498409,-18.58498409,-18.58498409,-18.58498409,-18.58498409,-18.58496049,-18.58496049
4916,117.73335492,-56.78166014,-18.10848181,-18.10841657,-18.10841657,-18.10841657,-18.10841657,-18.10841657,-18.10852531,-18.10852531
4917,140.49922222,-56.01759326,-18.43318257,-18.43317144,-18.43317144,-18.43317144,-18.43317144,-18.43317144,-18.43319,-18.43319
4918,128.76378476,-56.43889659,-18.24149444,-18.24145136,-18.24145136,-18.24145136,-18.24145136,-18.24145136,-18.24152316,-18.24152316
4919,131.70020054,-56.38993507,-18.30313526,-18.30310245,-18.30310245,-18.30310245,-18.30310245,-18.30310245,-18.30315713,-18.30315713
4920,139.71727232,-56.03704476,-18.51146929,-18.5114712,-18.5114712,-18.5114712,-18.5114712,-18.5114712,-18.51146801,-18.51146801
4921,111.33881979,-56.98432868,-18.59629224,-18.59630829,-18.59630829,-18.59630829,-18.59630829,-18.59630829,-18.59628155,-18.59628155
4922,119.06639099,-56.81999187,-18.20936669,-18.20931826,-18.20931826,-18.20931826,-18.20931826,-18.20931826,-18.20939898,-18.20939898
4923,121.49466463,-56.57764013,-18.91122475,-18.91129328,-18.91129328,-18.91129328,-18.91129328,-18.91129328,-18.91117906,-18.91117906
4924,111.06214714,-56.77987656,-18.82578753,-18.82584182,-18.82584182,-18.82584182,-18.82584182,-18.82584182,-18.82575133,-18.82575133
4925,118.35511759,-56.82654487,-18.34649186,-18.34646628,-18.34646628,-18.34646628,-18.34646628,-18.34646628,-18.34650892,-18.34650892
4926,122.69114685,-56.40764902,-18.8090361,-18.8090876,-18.8090876,-18.8090876,-18.8090876,-18.8090876,-18.80900176,-18.80900176
4927,118.05973267,-56.79793053,-18.24458787,-18.24454531,-18.24454531,-18.24454531,-18.24454531,-18.24454531,-18.24461625,-18.24461625
4928,118.99328522,-56.641748,-18.49651953,-18.49651895,-18.49651895,-18.49651895,-18.49651895,-18.49651895,-18.49651992,-18.49651992
4929,131.77435878,-56.13378017,-18.90456862,-18.90463604,-18.90463604,-18.90463604,-18.90463604,-18.90463604,-18.90452368,-18.90452368
4930,135.58811943,-56.07907293,-18.92775208,-18.92782337,-18.92782337,-18.92782337,-18.92782337,-18.92782337,-18.92770456,-18.92770456
4931,109.44780433,-56.97950988,-18.66707865,-18.66710649,-18.66710649,-18.66710649,-18.66710649,-18.66710649,-18.66706009,-18.66706009
4932,123.91305651,-56.39691845,-18.96766849,-18.96774642,-18.96774642,-18.96774642,-18.96774642,-18.96774642,-18.96761653,-18.96761653
4933,141.8364237,-56.07288129,-18.49801764,-18.49801731,-18.49801731,-18.49801731,-18.49801731,-18.49801731,-18.49801786,-18.49801786
4934,118.99063307,-56.83323322,-18.14756559,-18.14750686,-18.14750686,-18.14750686,-18.14750686,-18.14750686,-18.14760475,-18.14760475
4935,124.61545949,-56.60626504,-18.92185382,-18.92192412,-18.92192412,-18.92192412,-18.92192412,-18.92192412,-18.92180696,-18.92180696
4936,130.73760283,-56.46337469,-18.18236578,-18.18231285,-18.18231285,-18.18231285,-18.18231285,-18.18231285,-18.18240107,-18.18240107
4937,125.46721159,-56.37917047,-18.74146454,-18.74150478,-18.74150478,-18.74150478,-18.74150478,-18.74150478,-18.74143771,-18.74143771
4938,117.39017974,-56.81666451,-18.38299884,-18.38297935,-18.38297935,-18.38297935,-18.38297935,-18.38297935,-18.38301184,-18.38301184
4939,138.60916795,-56.09539328,-18.89884271,-18.89890918,-18.89890918,-18.89890918,-18.89890918,-18.89890918,-18.8987984,-18.8987984
4940,138.28022898,-56.26700392,-18.8883638,-18.88842853,-18.88842853,-18.88842853,-18.88842853,-18.88842853,-18.88832066,-18.88832066
4941,117.33099954,-56.69469152,-18.57801326,-18.57802626,-18.57802626,-18.57802626,-18.57802626,-18.57802626,-18.5780046,-18.5780046
4942,137.44298131,-56.0194245,-18.99289821,-18.99298035,-18.99298035,-18.99298035,-18.99298035,-18.99298035,-18.99284345,-18.99284345
4943,130.74113088,-56.13919666,-18.87020692,-18.87026862,-18.87026862,-18.87026862,-18.87026862,-18.87026862,-18.87016579,-18.87016579
4944,129.11834408,-56.24355036,-18.84650116,-18.84655891,-18.84655891,-18.84655891,-18.84655891,-18.84655891,-18.84646267,-18.84646267
4945,111.63874601,-56.97075187,-18.79575482,-18.7958041,-18.7958041,-18.7958041,-18.7958041,-18.7958041,-18.79572196,-18.79572196
4946,140.41793522,-56.01685036,-18.39025142,-18.39023313,-18.39023313,-18.39023313,-18.39023313,-18.39023313,-18.39026362,-18.39026362
4947,107.89513539,-56.9895351,-18.91589584,-18.91596515,-18.91596515,-18.91596515,-18.91596515,-18.91596515,-18.91584964,-18.91584964
4948,129.88840656,-56.26049239,-18.67307029,-18.67309913,-18.67309913,-18.67309913,-18.67309913,-18.67309913,-18.67305106,-18.67305106
4949,137.78884274,-56.08523965,-18.44451285,-18.4445036,-18.4445036,-18.4445036,-18.4445036,-18.4445036,-18.44451901,-18.44451901
4950,121.780311,-56.40080911,-18.8777772,-18.87784016,-18.87784016,-18.87784016,-18.87784016,-18.87784016,-18.87773523,-18.87773523
4951,120.07469837,-56.60765852,-18.60716143,-18.60717929,-18.60717929,-18.60717929,-18.60717929,-18.60717929,-18.60714952,-18.60714952
4952,135.03200468,-56.12240441,-18.49742296,-18.49742253,-18.49742253,-18.49742253,-18.49742253,-18.49742253,-18.49742325,-18.49742325
4953,128.42281189,-56.38315178,-18.1741313,-18.174077,-18.174077,-18.174077,-18.174077,-18.174077,-18.1741675,-18.1741675
4954,139.72502677,-56.06945573,-18.443552,-18.44354259,-18.44354259,-18.44354259,-18.44354259,-18.44354259,-18.44355827,-18.44355827
4955,123.37327575,-56.54800468,-18.34833082,-18.34830555,-18.34830555,-18.34830555,-18.34830555,-18.34830555,-18.34834767,-18.34834767
4956,138.8609345,-56.27895354,-18.08911478,-18.08904631,-18.08904631,-18.08904631,-18.08904631,-18.08904631,-18.08916043,-18.08916043
4957,128.34526918,-56.26677163,-18.9288352,-18.92890666,-18.92890666,-18.92890666,-18.92890666,-18.92890666,-18.92878755,-18.92878755
4958,129.85698694,-56.42572685,-18.31493178,-18.31490094,-18.31490094,-18.31490094,-18.31490094,-18.31490094,-18.31495234,-18.31495234
4959,131.81991412,-56.24508961,-18.66799756,-18.66802555,-18.66802555,-18.66802555,-18.66802555,-18.66802555,-18.66797889,-18.66797889
4960,135.0274482,-56.19399452,-18.34255783,-18.3425316,-18.3425316,-18.3425316,-18.3425316,-18.3425316,-18.34257533,-18.34257533
4961,130.73442145,-56.27221143,-18.56094368,-18.56095384,-18.56095384,-18.56095384,-18.56095384,-18.56095384,-18.56093691,-18.56093691
4962,116.53241669,-56.6049158,-18.8750053,-18.8750678,-18.8750678,-18.8750678,-18.8750678,-18.8750678,-18.87496364,-18.87496364
4963,120.16476301,-56.80224842,-18.29073666,-18.29070179,-18.29070179,-18.29070179,-18.29070179,-18.29070179,-18.29075991,-18.29075991
4964,140.67150161,-56.22621303,-18.09460291,-18.09453535,-18.09453535,-18.09453535,-18.09453535,-18.09453535,-18.09464795,-18.09464795
4965,120.04421279,-56.85068465,-18.1443447,-18.14428543,-18.14428543,-18.14428543,-18.14428543,-18.14428543,-18.14438421,-18.14438421
4966,120.02186331,-56.92807959,-18.52120844,-18.52121197,-18.52121197,-18.52121197,-18.52121197,-18.52121197,-18.52120608,-18.52120608
4967,129.80092151,-56.38599255,-18.36311837,-18.36309556,-18.36309556,-18.36309556,-18.36309556,-18.36309556,-18.36313358,-18.36313358
4968,125.55766937,-56.59474829,-18.35581275,-18.35578872,-18.35578872,-18.35578872,-18.35578872,-18.35578872,-18.35582877,-18.35582877
4969,117.37509276,-56.70187553,-18.58826604,-18.58828075,-18.58828075,-18.58828075,-18.58828075,-18.58828075,-18.58825623,-18.58825623
